"V1","station","year","species","estimate","lower","upper","lat","lon","dataset","tmax","tmax_dynamic","med_month"
15409,"RM3",2011,"Androsace septentrionalis",172.64645906971,170.117390378653,173.679376150787,38.955942,-106.988305,"rmbl",19.6,19.6,6
15410,"RM3",2011,"Amelanchier alnifolia",178.822901344975,175.613368594804,179.884438154269,38.955942,-106.988305,"rmbl",19.6,19.6,6
15411,"RM3",2011,"Boechera stricta",179.006693629652,177.7687868802,179.941220002381,38.955942,-106.988305,"rmbl",19.6,19.6,6
15413,"RM3",2011,"Potentilla pulcherrima",186.293104333343,183.768560602875,187.854990762383,38.955942,-106.988305,"rmbl",19.6,22.9,6
15414,"RM3",2011,"Ligusticum porteri",190.322010300659,185.35568352144,191.871063205145,38.955942,-106.988305,"rmbl",22.9,22.9,7
15415,"RM3",2011,"Eremogone congesta",196.092543882663,194.157373618703,197.864393224893,38.955942,-106.988305,"rmbl",22.9,22.9,7
15416,"RM3",2011,"Poa pratensis",198.078129530347,197.365735532835,199.80446082978,38.955942,-106.988305,"rmbl",22.9,22.9,7
15417,"RM3",2011,"Helianthella quinquenervis",202.32160053926,198.15142377143,203.694055172912,38.955942,-106.988305,"rmbl",22.9,22.9,7
15420,"RM3",2011,"Erigeron speciosus",204.949397731863,200.41777200633,205.185966859044,38.955942,-106.988305,"rmbl",22.9,22.9,7
15422,"RM3",2011,"Heterotheca villosa",211.24073152875,210.337720920871,211.928989610753,38.955942,-106.988305,"rmbl",22.9,22.9,7
15423,"RM3",2011,"Polygonum aviculare",240.35070327028,231.504033653753,243.733612024371,38.955942,-106.988305,"rmbl",23.2,23.2,8
15424,"RM3",2011,"Polygonum douglasii",235.623587779537,206.632433139873,243.112664943112,38.955942,-106.988305,"rmbl",22.9,23.2,7
15426,"RM4",2011,"Erythronium grandiflorum",161.023058772405,157.957321589752,162.801234250782,38.955942,-106.988305,"rmbl",9.90000000000001,19.6,5
15427,"RM4",2011,"Mahonia repens",167.893435505737,165.408178495287,168.382240702001,38.955942,-106.988305,"rmbl",9.90000000000001,19.6,5
15428,"RM4",2011,"Boechera stricta",173.132064831074,170.177620585166,173.689452396632,38.955942,-106.988305,"rmbl",19.6,19.6,6
15429,"RM4",2011,"Androsace septentrionalis",174.493541674095,172.2356230506,175.600901740668,38.955942,-106.988305,"rmbl",19.6,19.6,6
15430,"RM4",2011,"Delphinium nuttallianum",175.399553026119,173.930804916992,175.88359438874,38.955942,-106.988305,"rmbl",19.6,19.6,6
15431,"RM4",2011,"Taraxacum officinale",173.275879364245,162.277919784741,175.72047347842,38.955942,-106.988305,"rmbl",19.6,19.6,6
15434,"RM4",2011,"Eremogone congesta",199.408640155644,198.806740799587,199.943921698974,38.955942,-106.988305,"rmbl",22.9,22.9,7
15435,"RM4",2011,"Poa pratensis",199.356008435961,197.379866839775,201.546451870922,38.955942,-106.988305,"rmbl",22.9,22.9,7
15436,"RM4",2011,"Potentilla hippiana",200.389017195876,196.245972948947,201.312660060927,38.955942,-106.988305,"rmbl",22.9,22.9,7
15437,"RM4",2011,"Festuca thurberi",203.778142113465,202.02265240323,203.833576660092,38.955942,-106.988305,"rmbl",22.9,22.9,7
15438,"RM4",2011,"Potentilla pulcherrima",202.672763645284,199.376175618721,203.86534612429,38.955942,-106.988305,"rmbl",22.9,22.9,7
15439,"RM4",2011,"Polygonum aviculare",204.822482680728,198.4067753982,209.356688452982,38.955942,-106.988305,"rmbl",22.9,22.9,7
15441,"RM4",2011,"Campanula rotundifolia",215.897236227332,215.238522747169,215.998625887038,38.955942,-106.988305,"rmbl",22.9,23.2,7
15443,"RM4",2011,"Achnatherum lettermanii",215.802621791214,214.238515122595,217.699511531857,38.955942,-106.988305,"rmbl",22.9,23.2,7
15444,"RM4",2011,"Heterotheca villosa",214.836061428548,206.744303321483,215.569654081631,38.955942,-106.988305,"rmbl",22.9,23.2,7
15446,"RM5",2011,"Delphinium nuttallianum",175.460285094175,174.845932498789,175.97022843663,38.955942,-106.988305,"rmbl",19.6,19.6,6
15447,"RM5",2011,"Androsace septentrionalis",161.031025518693,77.8652817064935,169.847607552028,38.955942,-106.988305,"rmbl",9.90000000000001,19.6,5
15448,"RM5",2011,"Erigeron flagellaris",190.683859240952,187.85906573811,191.522393635112,38.955942,-106.988305,"rmbl",19.6,22.9,6
15449,"RM5",2011,"Eriogonum umbellatum",190.934519313513,187.965942440951,191.653494492498,38.955942,-106.988305,"rmbl",19.6,22.9,6
15450,"RM5",2011,"Eremogone congesta",197.808431794935,196.127743526513,197.851145937691,38.955942,-106.988305,"rmbl",22.9,22.9,7
15451,"RM5",2011,"Heterotheca villosa",202.51582987229,199.170940907233,203.368104012178,38.955942,-106.988305,"rmbl",22.9,22.9,7
15452,"RM5",2011,"Poa pratensis",202.211968331752,200.245449795381,203.700648801587,38.955942,-106.988305,"rmbl",22.9,22.9,7
15453,"RM5",2011,"Eriogonum subalpinum",203.568585093472,195.201493961695,205.885167219269,38.955942,-106.988305,"rmbl",22.9,22.9,7
15455,"RM5",2011,"Erigeron speciosus",215.522653603986,215.033292485659,215.980829969747,38.955942,-106.988305,"rmbl",22.9,23.2,7
15456,"RM5",2011,"Polygonum aviculare",201.021383325852,137.91082715267,207.867832784105,38.955942,-106.988305,"rmbl",23.2,22.9,8
15458,"RM5",2011,"Polygonum douglasii",243.398604613616,240.180392907016,243.992835005416,38.955942,-106.988305,"rmbl",22.9,18.1,7
15460,"RM6",2011,"Mertensia fusiformis",155.618399910801,148.959794185053,155.948758504656,38.955942,-106.988305,"rmbl",9.90000000000001,19.6,5
15462,"RM6",2011,"Delphinium nuttallianum",170.72812148529,169.781809765962,170.994829040592,38.955942,-106.988305,"rmbl",19.6,19.6,6
15464,"RM6",2011,"Senecio integerrimus",174.926391611295,172.991851550821,175.627164035514,38.955942,-106.988305,"rmbl",19.6,19.6,6
15465,"RM6",2011,"Amelanchier alnifolia",177.526594689806,176.713806431608,177.961242938815,38.955942,-106.988305,"rmbl",19.6,19.6,6
15466,"RM6",2011,"Antennaria pulcherrima",181.385641255688,180.476026367045,181.972236680503,38.955942,-106.988305,"rmbl",19.6,22.9,6
15467,"RM6",2011,"Eriogonum umbellatum",188.725686099915,185.160251189316,189.916510596109,38.955942,-106.988305,"rmbl",19.6,22.9,6
15468,"RM6",2011,"Eremogone congesta",190.14526789757,184.119711588803,190.57020701971,38.955942,-106.988305,"rmbl",19.6,22.9,6
15469,"RM6",2011,"Erigeron flagellaris",196.597144460408,192.835018277071,197.909367596088,38.955942,-106.988305,"rmbl",19.6,22.9,6
15470,"RM6",2011,"Eriogonum subalpinum",196.911107197187,184.556756204027,199.823113021542,38.955942,-106.988305,"rmbl",22.9,22.9,7
15471,"RM6",2011,"Amerosedum lanceolatum",201.280571857055,199.167881445799,201.875499322948,38.955942,-106.988305,"rmbl",22.9,22.9,7
15474,"RM6",2011,"Potentilla hippiana",207.244310751677,204.44852904124,207.981294767911,38.955942,-106.988305,"rmbl",22.9,22.9,7
15477,"RM7",2011,"Claytonia lanceolata",151.720381544006,148.490401587675,152.820210821467,38.955942,-106.988305,"rmbl",9.90000000000001,19.6,5
15479,"RM7",2011,"Androsace septentrionalis",160.973014866876,160.645228201681,160.999982057158,38.955942,-106.988305,"rmbl",9.90000000000001,19.6,5
15480,"RM7",2011,"Mahonia repens",160.200293344648,159.287130231017,160.876284518361,38.955942,-106.988305,"rmbl",9.90000000000001,19.6,5
15481,"RM7",2011,"Hydrophyllum capitatum",165.03101141481,163.987228399149,166.732877173675,38.955942,-106.988305,"rmbl",9.90000000000001,19.6,5
15482,"RM7",2011,"Lomatium dissectum",164.1591332581,151.811754494134,166.83547792584,38.955942,-106.988305,"rmbl",9.90000000000001,19.6,5
15483,"RM7",2011,"Lathyrus leucanthus",171.121092228653,168.127315645676,171.578795649176,38.955942,-106.988305,"rmbl",19.6,19.6,6
15484,"RM7",2011,"Amelanchier alnifolia",173.54517130964,171.749183576446,173.860084468319,38.955942,-106.988305,"rmbl",19.6,19.6,6
15485,"RM7",2011,"Eriogonum umbellatum",187.278611086115,186.128023552542,187.953581605563,38.955942,-106.988305,"rmbl",19.6,22.9,6
15486,"RM7",2011,"Potentilla hippiana",187.488963629198,185.219830080683,187.992866615014,38.955942,-106.988305,"rmbl",19.6,22.9,6
15487,"RM7",2011,"Poa pratensis",190.248523900506,188.618202578329,191.759201022015,38.955942,-106.988305,"rmbl",22.9,22.9,7
15488,"RM7",2011,"Galium septentrionale",196.0495953595,194.23058106871,197.764370189425,38.955942,-106.988305,"rmbl",22.9,22.9,7
15489,"RM7",2011,"Heterotheca villosa",198.995204956067,196.716008113256,199.77369291278,38.955942,-106.988305,"rmbl",22.9,22.9,7
15491,"RM7",2011,"Erigeron speciosus",206.740882483934,203.383757881447,207.865050262032,38.955942,-106.988305,"rmbl",22.9,22.9,7
15492,"RM7",2011,"Erysimum capitatum",201.219087822306,171.885405337254,205.2370422285,38.955942,-106.988305,"rmbl",19.6,22.9,6
15494,"RM7",2011,"Heliomeris multiflora",225.275058210084,224.137428539842,225.965103779737,38.955942,-106.988305,"rmbl",23.2,23.2,8
15495,"RM8",2011,"Erythronium grandiflorum",160.193342934854,158.895450050701,160.916025148571,38.955942,-106.988305,"rmbl",9.90000000000001,19.6,5
15496,"RM8",2011,"Taraxacum officinale",170.981132627046,168.250851112578,171.922922113581,38.955942,-106.988305,"rmbl",19.6,19.6,6
15498,"RM8",2011,"Dodecatheon pulchellum",183.535589437795,182.983963470548,183.961313530238,38.955942,-106.988305,"rmbl",19.6,22.9,6
15499,"RM8",2011,"Dugaldia hoopesii",182.558831494532,172.478264828066,184.593097077892,38.955942,-106.988305,"rmbl",22.9,22.9,7
15500,"RM8",2011,"Maianthemum stellatum",183.842953451928,183.600075479963,185.7557980563,38.955942,-106.988305,"rmbl",19.6,22.9,6
15501,"RM8",2011,"Valeriana edulis",185.075235549825,183.267864720807,185.92802113608,38.955942,-106.988305,"rmbl",19.6,22.9,6
15504,"RM8",2011,"Ligusticum porteri",189.074697487017,186.072189947468,189.792662427569,38.955942,-106.988305,"rmbl",22.9,22.9,7
15505,"RM8",2011,"Anticlea elegans",194.288906188416,193.648937680218,195.765330761727,38.955942,-106.988305,"rmbl",22.9,22.9,7
15506,"RM8",2011,"Aconitum columbianum",202.727693189762,196.70929007017,202.734990474099,38.955942,-106.988305,"rmbl",22.9,22.9,7
15507,"RM8",2011,"Poa pratensis",213.656145972778,207.631396921189,215.851943674639,38.955942,-106.988305,"rmbl",22.9,23.2,7
15508,"RM8",2011,"Solidago multiradiata",214.685093076543,209.586806467148,215.163426822239,38.955942,-106.988305,"rmbl",22.9,23.2,7
15510,"RM8",2011,"Symphyotrichum foliaceum",233.520533260413,232.027697907707,233.988041498423,38.955942,-106.988305,"rmbl",23.2,23.2,8
15512,"RM9",2011,"Claytonia lanceolata",158.13252045966,154.12330455163,158.979677701145,38.955942,-106.988305,"rmbl",9.90000000000001,19.6,5
15513,"RM9",2011,"Pseudocymopterus montanus",172.933815824071,169.829612225304,173.96055004314,38.955942,-106.988305,"rmbl",19.6,19.6,6
15514,"RM9",2011,"Viola praemorsa",170.221206693268,152.217085986225,173.292410145105,38.955942,-106.988305,"rmbl",19.6,19.6,6
15515,"RM9",2011,"Thalictrum fendleri",183.372785323397,182.409283894214,183.89424100784,38.955942,-106.988305,"rmbl",19.6,22.9,6
15516,"RM9",2011,"Aquilegia coerulea",184.533290868795,179.852516161578,185.950670220545,38.955942,-106.988305,"rmbl",22.9,22.9,7
15517,"RM9",2011,"Ligusticum porteri",189.38196065136,187.677651153647,189.951875191831,38.955942,-106.988305,"rmbl",22.9,22.9,7
15518,"RM9",2011,"Castilleja sulphurea",195.818494523493,188.841647602705,196.991942826694,38.955942,-106.988305,"rmbl",22.9,22.9,7
15519,"RM9",2011,"Vicia americana",196.955420050294,196.303813663254,197.925610749628,38.955942,-106.988305,"rmbl",22.9,22.9,7
15520,"RM9",2011,"Elymus trachycaulus",203.695996277486,202.819546941516,203.999723237972,38.955942,-106.988305,"rmbl",22.9,22.9,7
15521,"RM9",2011,"Helianthella quinquenervis",202.113644699205,196.963199032647,203.299164385439,38.955942,-106.988305,"rmbl",22.9,22.9,7
15523,"STR",2011,"Taraxacum officinale",159.287649714012,152.871632395724,160.948883503949,38.955942,-106.988305,"rmbl",19.6,19.6,6
15524,"STR",2011,"Cardamine cordifolia",163.1557945175,161.615773028776,164.539792015993,38.955942,-106.988305,"rmbl",19.6,19.6,6
15529,"STR",2011,"Oxypolis fendleri",173.751286100014,166.234332656446,174.990403048571,38.955942,-106.988305,"rmbl",19.6,19.6,6
15533,"STR",2011,"Pentaphylloides floribunda",183.046741536903,181.58524904027,183.837263338991,38.955942,-106.988305,"rmbl",19.6,22.9,6
15537,"STR",2011,"Stellaria longifolia",196.591651608535,195.224677091453,197.881170241489,38.955942,-106.988305,"rmbl",19.6,22.9,6
15538,"STR",2011,"Aconitum columbianum",204.591619552753,199.729275269892,205.196405700913,38.955942,-106.988305,"rmbl",22.9,22.9,7
15539,"STR",2011,"Swertia perennis",211.915707332584,210.853254629189,213.793387763747,38.955942,-106.988305,"rmbl",22.9,22.9,7
15540,"STR",2011,"Gentianopsis thermalis",223.827038595159,218.357063412664,225.834296925299,38.955942,-106.988305,"rmbl",23.2,23.2,8
15543,"VR1",2011,"Erythronium grandiflorum",159.905711932303,157.623559132386,160.67665937693,38.955942,-106.988305,"rmbl",9.90000000000001,19.6,5
15544,"VR1",2011,"Valeriana occidentalis",167.396080083239,166.659346488842,168.701150303258,38.955942,-106.988305,"rmbl",19.6,19.6,6
15546,"VR1",2011,"Tolmachevia integrifolia",179.622619705678,178.367659789704,179.96698493232,38.955942,-106.988305,"rmbl",19.6,19.6,6
15547,"VR1",2011,"Ligusticum porteri",193.124484458078,184.790946012239,195.668671731233,38.955942,-106.988305,"rmbl",22.9,22.9,7
15548,"VR1",2011,"Helianthella quinquenervis",197.250867819553,194.983989211722,197.81143180577,38.955942,-106.988305,"rmbl",22.9,22.9,7
15550,"VR1",2011,"Delphinium barbeyi",205.200293344648,204.287130231017,205.876284518361,38.955942,-106.988305,"rmbl",22.9,22.9,7
15552,"VR1",2011,"Pyrrocoma crocea",209.162288417248,206.053158324322,209.668493507795,38.955942,-106.988305,"rmbl",22.9,22.9,7
15553,"VR1",2011,"Poa pratensis",229.471612171907,227.759969632772,229.986413740541,38.955942,-106.988305,"rmbl",22.9,23.2,7
15556,"VR2",2011,"Noccaea fendleri",160.468504979513,159.60916942315,160.969079786729,38.955942,-106.988305,"rmbl",9.90000000000001,19.6,5
15557,"VR2",2011,"Taraxacum officinale",168.04588168341,166.165894194759,168.890012253148,38.955942,-106.988305,"rmbl",19.6,19.6,6
15558,"VR2",2011,"Geranium richardsonii",182.98109868794,176.013884205369,185.362029928419,38.955942,-106.988305,"rmbl",19.6,22.9,6
15561,"VR2",2011,"Potentilla pulcherrima",191.051640273497,187.827584522765,191.629187451015,38.955942,-106.988305,"rmbl",19.6,22.9,6
15564,"VR2",2011,"Heracleum sphondylium",198.850515418852,185.313925760535,201.806641750444,38.955942,-106.988305,"rmbl",22.9,22.9,7
15565,"VR2",2011,"Pyrrocoma crocea",207.460854623668,205.712428831144,207.953662284169,38.955942,-106.988305,"rmbl",22.9,22.9,7
15567,"VR2",2011,"Ligularia bigelovii",224.085961640951,217.765111734554,225.871917759453,38.955942,-106.988305,"rmbl",22.9,23.2,7
15568,"VR2",2011,"Symphyotrichum foliaceum",228.029358726652,225.187251960866,229.509059998222,38.955942,-106.988305,"rmbl",23.2,23.2,8
15569,"WM1",2011,"Ranunculus inamoenus",166.828444594052,165.232740274764,166.999912033765,38.955942,-106.988305,"rmbl",9.90000000000001,19.6,5
15570,"WM1",2011,"Valeriana occidentalis",168.513147770176,167.667441602881,168.966137494213,38.955942,-106.988305,"rmbl",19.6,19.6,6
15571,"WM1",2011,"Fragaria virginiana",171.075464308744,164.567298784351,171.775943153039,38.955942,-106.988305,"rmbl",19.6,19.6,6
15572,"WM1",2011,"Androsace septentrionalis",174.664715178033,171.640271556387,175.916813777479,38.955942,-106.988305,"rmbl",19.6,19.6,6
15575,"WM1",2011,"Potentilla pulcherrima",188.308315149325,185.383334350025,191.115679784126,38.955942,-106.988305,"rmbl",19.6,22.9,6
15576,"WM1",2011,"Adenolinum lewisii",192.719309545627,188.937590415436,193.563422580591,38.955942,-106.988305,"rmbl",22.9,22.9,7
15577,"WM1",2011,"Vicia americana",192.752736461699,188.728538997507,193.041731425544,38.955942,-106.988305,"rmbl",22.9,22.9,7
15578,"WM1",2011,"Dugaldia hoopesii",196.260863212507,191.284969509314,197.36042078653,38.955942,-106.988305,"rmbl",22.9,22.9,7
15579,"WM1",2011,"Erigeron speciosus",207.177777306524,205.380847892359,207.806798324489,38.955942,-106.988305,"rmbl",22.9,22.9,7
15580,"WM1",2011,"Solidago multiradiata",206.950295913628,203.226212355876,207.61251129294,38.955942,-106.988305,"rmbl",22.9,22.9,7
15581,"WM1",2011,"Delphinium barbeyi",208.839931279928,208.155892526225,211.426471174383,38.955942,-106.988305,"rmbl",22.9,22.9,7
15582,"WM1",2011,"Galium septentrionale",211.481553482131,209.975694833402,211.985816023781,38.955942,-106.988305,"rmbl",22.9,22.9,7
15583,"WM1",2011,"Festuca thurberi",215.060609080948,213.421060885877,215.956230005426,38.955942,-106.988305,"rmbl",22.9,23.2,7
15584,"WM1",2011,"Poa pratensis",211.664832430793,208.999934581486,215.42917140098,38.955942,-106.988305,"rmbl",22.9,22.9,7
15585,"WM1",2011,"Achillea millefolium",215.591402752319,212.383691605836,217.808733963116,38.955942,-106.988305,"rmbl",22.9,23.2,7
15586,"WM1",2011,"Ligularia bigelovii",224.385532915254,220.150358189743,225.910752702494,38.955942,-106.988305,"rmbl",22.9,23.2,7
15590,"WM2",2011,"Ranunculus inamoenus",163.777742342496,159.586375534083,164.313655731851,38.955942,-106.988305,"rmbl",19.6,19.6,6
15591,"WM2",2011,"Mertensia fusiformis",166.7651866161,166.090832888021,166.99384418253,38.955942,-106.988305,"rmbl",19.6,19.6,6
15592,"WM2",2011,"Taraxacum officinale",169.955478054686,167.220320504124,170.73281884432,38.955942,-106.988305,"rmbl",19.6,19.6,6
15593,"WM2",2011,"Viola praemorsa",171.450331946312,170.115378531018,171.955490532234,38.955942,-106.988305,"rmbl",19.6,19.6,6
15594,"WM2",2011,"Valeriana occidentalis",173.396527415219,171.93519373883,173.979746188436,38.955942,-106.988305,"rmbl",19.6,19.6,6
15595,"WM2",2011,"Draba aurea",177.573241250812,176.191721828049,177.861461039345,38.955942,-106.988305,"rmbl",19.6,19.6,6
15597,"WM2",2011,"Potentilla pulcherrima",183.85521741483,176.437808715016,184.758529476618,38.955942,-106.988305,"rmbl",19.6,22.9,6
15600,"WM2",2011,"Adenolinum lewisii",191.632301939127,180.123827439459,191.663145159087,38.955942,-106.988305,"rmbl",22.9,22.9,7
15601,"WM2",2011,"Vicia americana",194.292023820002,193.833631079,195.800129749214,38.955942,-106.988305,"rmbl",22.9,22.9,7
15605,"WM2",2011,"Poa pratensis",204.88775531109,203.395483201184,205.920131757527,38.955942,-106.988305,"rmbl",22.9,22.9,7
15606,"WM2",2011,"Ligularia bigelovii",204.64145341941,187.735086170497,206.640228914263,38.955942,-106.988305,"rmbl",23.2,22.9,8
15607,"WM2",2011,"Achillea millefolium",208.236476999233,205.052350609729,209.756664342093,38.955942,-106.988305,"rmbl",22.9,22.9,7
15610,"WM2",2011,"Bromopsis inermis",212.144974831624,207.236198244693,213.782241509681,38.955942,-106.988305,"rmbl",22.9,23.2,7
15611,"WM2",2011,"Dugaldia hoopesii",212.262550319536,207.768156393627,213.84632379733,38.955942,-106.988305,"rmbl",22.9,23.2,7
15612,"WM2",2011,"Campanula rotundifolia",214.188148936028,209.35864730573,215.729453966916,38.955942,-106.988305,"rmbl",22.9,23.2,7
15614,"WM2",2011,"Symphyotrichum foliaceum",227.049365398847,224.199894790133,227.807451119823,38.955942,-106.988305,"rmbl",23.2,23.2,8
15615,"WM3",2011,"Mertensia fusiformis",162.455045992845,162.014956192482,162.964030217675,38.955942,-106.988305,"rmbl",9.90000000000001,19.6,5
15616,"WM3",2011,"Ranunculus inamoenus",164.575356074062,164.081218603106,164.969505222626,38.955942,-106.988305,"rmbl",9.90000000000001,19.6,5
15618,"WM3",2011,"Viola praemorsa",168.521266733553,167.266008524928,168.979286146843,38.955942,-106.988305,"rmbl",19.6,19.6,6
15619,"WM3",2011,"Valeriana occidentalis",170.790481216887,167.754122228947,171.950045743895,38.955942,-106.988305,"rmbl",19.6,19.6,6
15621,"WM3",2011,"Taraxacum officinale",175.367046568572,171.90052533882,175.991577003235,38.955942,-106.988305,"rmbl",19.6,19.6,6
15622,"WM3",2011,"Lathyrus leucanthus",184.20990201674,184.131117899465,185.851697310461,38.955942,-106.988305,"rmbl",22.9,22.9,7
15623,"WM3",2011,"Potentilla pulcherrima",186.656428217254,184.809139147589,187.787140069193,38.955942,-106.988305,"rmbl",19.6,22.9,6
15624,"WM3",2011,"Adenolinum lewisii",188.715504865049,186.980878267167,189.811010717093,38.955942,-106.988305,"rmbl",22.9,22.9,7
15627,"WM3",2011,"Achillea millefolium",203.262752063669,195.579306409546,205.862086243008,38.955942,-106.988305,"rmbl",22.9,22.9,7
15632,"WM3",2011,"Dugaldia hoopesii",210.982924473436,209.562902733072,211.945715482567,38.955942,-106.988305,"rmbl",22.9,22.9,7
15633,"WM3",2011,"Erigeron speciosus",211.383173147826,208.974962341058,211.740208532012,38.955942,-106.988305,"rmbl",22.9,22.9,7
15636,"WM3",2011,"Oligosporus dracunculus",223.786175732315,217.926690639151,225.788679277661,38.955942,-106.988305,"rmbl",23.2,23.2,8
15639,"WM4",2011,"Ranunculus inamoenus",162.039907143533,159.181689795074,162.690128629082,38.955942,-106.988305,"rmbl",19.6,19.6,6
15640,"WM4",2011,"Viola praemorsa",162.927232630124,150.908905745292,166.335337428145,38.955942,-106.988305,"rmbl",19.6,19.6,6
15644,"WM4",2011,"Lathyrus leucanthus",182.258355385361,180.565236533444,183.807712038223,38.955942,-106.988305,"rmbl",19.6,22.9,6
15645,"WM4",2011,"Potentilla pulcherrima",189.513998382747,184.384798254228,190.644778814077,38.955942,-106.988305,"rmbl",19.6,22.9,6
15646,"WM4",2011,"Lupinus bakeri",195.42750715557,193.961060583955,197.376622724317,38.955942,-106.988305,"rmbl",19.6,22.9,6
15647,"WM4",2011,"Vicia americana",195.80144280958,192.885404786541,197.803484425833,38.955942,-106.988305,"rmbl",22.9,22.9,7
15649,"WM4",2011,"Adenolinum lewisii",202.510493605306,67.4242450953199,205.753221424871,38.955942,-106.988305,"rmbl",22.9,22.9,7
15650,"WM4",2011,"Collomia linearis",204.992744197433,203.100360185687,205.952077069004,38.955942,-106.988305,"rmbl",22.9,22.9,7
15651,"WM4",2011,"Dugaldia hoopesii",204.360854053277,200.343948931901,205.716176806897,38.955942,-106.988305,"rmbl",22.9,22.9,7
15652,"WM4",2011,"Poa pratensis",205.092325608514,203.033460319152,205.952873461991,38.955942,-106.988305,"rmbl",22.9,22.9,7
15653,"WM4",2011,"Achillea millefolium",209.896073211608,205.101789465329,211.654767428312,38.955942,-106.988305,"rmbl",22.9,22.9,7
15654,"WM4",2011,"Erigeron speciosus",209.856783607742,200.324503268824,210.243063254744,38.955942,-106.988305,"rmbl",22.9,22.9,7
15655,"WM4",2011,"Festuca thurberi",211.315201802868,210.331609640914,211.965126315744,38.955942,-106.988305,"rmbl",22.9,22.9,7
15656,"WM4",2011,"Achnatherum lettermanii",213.460029555302,212.313239982848,213.972880307963,38.955942,-106.988305,"rmbl",22.9,23.2,7
15659,"WM4",2011,"Heliomeris multiflora",220.878411676096,220.511590831138,221.908350868246,38.955942,-106.988305,"rmbl",23.2,23.2,8
15661,"WM5",2011,"Mertensia fusiformis",162.543886639595,161.515944412874,162.908931838116,38.955942,-106.988305,"rmbl",19.6,19.6,6
15662,"WM5",2011,"Ranunculus inamoenus",164.115883166646,162.522473972937,164.740392009075,38.955942,-106.988305,"rmbl",19.6,19.6,6
15663,"WM5",2011,"Viola praemorsa",168.099081172852,164.913302939945,168.243451262867,38.955942,-106.988305,"rmbl",19.6,19.6,6
15664,"WM5",2011,"Androsace septentrionalis",170.910903977891,170.034116128987,173.665240409712,38.955942,-106.988305,"rmbl",19.6,19.6,6
15665,"WM5",2011,"Taraxacum officinale",173.819027716292,173.121806391264,173.999935800014,38.955942,-106.988305,"rmbl",19.6,19.6,6
15668,"WM5",2011,"Erysimum capitatum",185.05527803547,183.553064136879,185.832611320618,38.955942,-106.988305,"rmbl",19.6,22.9,6
15669,"WM5",2011,"Lupinus bakeri",183.912853976136,180.190785358469,185.128787209929,38.955942,-106.988305,"rmbl",19.6,22.9,6
15670,"WM5",2011,"Adenolinum lewisii",191.590920406739,189.204288638609,193.375869788933,38.955942,-106.988305,"rmbl",22.9,22.9,7
15671,"WM5",2011,"Potentilla pulcherrima",191.577956965174,186.652938383211,192.719412737488,38.955942,-106.988305,"rmbl",19.6,22.9,6
15672,"WM5",2011,"Collomia linearis",192.968240913095,181.444806760022,194.244159690615,38.955942,-106.988305,"rmbl",22.9,22.9,7
15673,"WM5",2011,"Ligusticum porteri",195.517191537145,194.33333521556,195.973699709552,38.955942,-106.988305,"rmbl",22.9,22.9,7
15674,"WM5",2011,"Dugaldia hoopesii",199.617041708014,195.906217656114,201.236823386897,38.955942,-106.988305,"rmbl",22.9,22.9,7
15675,"WM5",2011,"Bromelica spectabilis",200.924531891345,65.452305878938,205.16332110327,38.955942,-106.988305,"rmbl",22.9,22.9,7
15676,"WM5",2011,"Poa pratensis",205.062347548729,204.287697178239,205.923978233395,38.955942,-106.988305,"rmbl",22.9,22.9,7
15679,"WM5",2011,"Erigeron speciosus",207.982092458949,203.891498779569,209.470248400385,38.955942,-106.988305,"rmbl",22.9,22.9,7
15681,"WM5",2011,"Delphinium barbeyi",211.207113227094,208.970135520967,211.885563189826,38.955942,-106.988305,"rmbl",22.9,22.9,7
15682,"WM5",2011,"Achillea millefolium",216.384782688227,213.594628497458,217.87954313299,38.955942,-106.988305,"rmbl",22.9,23.2,7
15684,"WM5",2011,"Campanula rotundifolia",220.968849811144,219.462616140717,221.950878063784,38.955942,-106.988305,"rmbl",22.9,23.2,7
15687,"EM1",2012,"Claytonia lanceolata",113.492677927208,107.247877434357,115.530145477773,38.955942,-106.988305,"rmbl",14.4,9.5,5
15688,"EM1",2012,"Noccaea fendleri",123.753538715244,121.658051924608,124.625115626074,38.955942,-106.988305,"rmbl",14.4,14.4,5
15689,"EM1",2012,"Erythronium grandiflorum",130.366389784848,129.29141116058,131.792799585018,38.955942,-106.988305,"rmbl",14.4,14.4,5
15690,"EM1",2012,"Valeriana occidentalis",135.314488090357,133.519458876901,135.97562350264,38.955942,-106.988305,"rmbl",22.6,14.4,6
15692,"EM2",2012,"Claytonia lanceolata",122.110628435851,120.95318860823,122.90623849348,38.955942,-106.988305,"rmbl",14.4,14.4,5
15694,"EM2",2012,"Erythronium grandiflorum",130.36167923642,128.848228176661,131.717883910785,38.955942,-106.988305,"rmbl",14.4,14.4,5
15695,"EM2",2012,"Valeriana occidentalis",133.200466139502,130.915225819504,133.969940462722,38.955942,-106.988305,"rmbl",22.6,14.4,6
15696,"EM2",2012,"Draba aurea",140.375725097493,135.981446158752,141.485872032218,38.955942,-106.988305,"rmbl",22.6,14.4,6
15699,"EM2",2012,"Bromelica spectabilis",168.300737532515,165.396616679126,169.860989976309,38.955942,-106.988305,"rmbl",22.6,22.6,6
15702,"EM2",2012,"Pyrrocoma crocea",187.885328645546,105.104899391695,189.856325717242,38.955942,-106.988305,"rmbl",23.2,23.2,7
