"site","species","phenophase","mean_slope","mean_p","mean_se","sigma_slope","sigma_se","sigma_p","bp_p","n","mean_doy","min_year","max_year","mean_tmax","lat","lon","dataset","mean_slope_temp","mean_se_temp","mean_p_temp","sigma_slope_temp","sigma_se_temp","sigma_p_temp","bp_p_temp","n_temp"
"j_891","Graptopsaltria_nigrofuscata","first_occurence",-0.11973987617186,0.118860140471491,0.0754594481909639,0.108831552399569,0.0732136907506292,0.143428075814844,0.207242039476664,52,205.942307692308,1958,2011,30.3173076923077,34.31666667,134.0533333,"japan",-2.08486509285395,0.948471006443868,0.032597064749914,0.689345058696884,0.999280195426463,0.493483321457857,0.467820090697954,52
"j_892","Graptopsaltria_nigrofuscata","first_occurence",-0.0623100303951349,0.220870532996626,0.0502065507795399,0.00170396978907424,0.0626016417670954,0.978402607114748,0.418762345488096,48,188.958333333333,1958,2005,29.9645833333333,33.22666667,132.5516667,"japan",-0.232611947351089,0.611724794088121,0.705505712725371,-0.232611947351089,0.91006341712555,0.799399428219109,0.373673348195313,48
"j_893","Graptopsaltria_nigrofuscata","first_occurence",-0.223917078979093,0.00191527890737751,0.0667228103189662,0.0660223421369881,0.0672496687284642,0.332961214335776,0.614289886111434,37,194.72972972973,1958,2011,30.1297297297297,33.56666667,133.5483333,"japan",-1.90870499731327,0.86659993957448,0.034306975441217,-0.444236179157317,1.10523330795287,0.690173085624038,0.933239030639956,37
"j_895","Graptopsaltria_nigrofuscata","first_occurence",-0.126057989119117,0.0685669246863953,0.0677502695964288,-0.039915239132463,0.0627679219832365,0.527673529043063,0.0619755195238508,53,198.264150943396,1958,2011,30.2547169811321,34.06666667,134.5733333,"japan",-0.997074545317629,0.92416638154874,0.285712758539731,1.00292545468237,1.55181116719729,0.520987155959358,0.602746840468954,53
"j_581","Tanna_japonensis","first_occurence",0.244885108311509,0.00426457635103128,0.0811405187470766,0.0231049913610691,0.105082497141175,0.827009190335292,0.768409191311691,45,201.577777777778,1958,2007,24.2377777777778,40.52666667,141.5216667,"japan",-3.63588391676278,0.712646820316261,7.24440005983387e-06,0.858106138985008,1.05417877520043,0.420127481789076,0.72491181020848,45
"j_582","Tanna_japonensis","first_occurence",-0.0340865365679292,0.495868544004786,0.0496944499163316,-0.0174208545796635,0.0323055171832664,0.592058659418583,0.281856396661784,53,195.452830188679,1958,2011,26.3433962264151,39.71666667,140.0983333,"japan",-1.29510048020053,0.492716164948638,0.0113042939758339,-0.118629891965232,0.530919343556511,0.824083820257272,0.622730652656165,53
"j_584","Tanna_japonensis","first_occurence",0.0811892510005717,0.139274782495977,0.0540721068115675,-0.095281337234723,0.0494561185543806,0.0595049191954367,0.43832751463209,54,192.851851851852,1958,2011,26.6518518518519,39.69833333,141.165,"japan",-1.87342156386595,0.510355831574775,0.000570593582432387,-0.0701428753413635,0.269719862082861,0.795845815260466,0.813344740894356,54
"j_585","Tanna_japonensis","first_occurence",0.229675870348138,0.0032365784642184,0.0740951843959182,0.00467587034813776,0.0765520173035938,0.951548358462321,0.76884916753083,50,194.66,1958,2007,23.592,39.64666667,141.965,"japan",-3.08942693589111,0.630607412594355,1.13566895628759e-05,-0.492662616347696,0.357342895790196,0.174384162562,0.12965103710507,50
"j_587","Tanna_japonensis","first_occurence",-0.118624216236532,0.123914530740367,0.0753469980677591,0.0454150652190372,0.0901025912798454,0.617223477280542,0.554381117038864,39,204.820512820513,1958,2009,27.2897435897436,38.90833333,139.8433333,"japan",-2.38049055866367,0.770454344033098,0.00379189100951378,-0.594776272949382,0.730593380537677,0.420796253547304,0.182675733639907,39
"j_588","Tanna_japonensis","first_occurence",-0.164322469982847,0.0191170862091106,0.0679413289091306,-0.00234419668381936,0.0615818524319858,0.969780543915577,0.93803719948435,54,199.055555555556,1958,2011,28.0203703703704,38.255,140.345,"japan",-1.79397478692934,0.667155169793064,0.00960831124057412,-0.92426825802785,0.671599673584399,0.174651796604466,0.379126625198239,54
"j_590","Tanna_japonensis","first_occurence",-0.0651535696070258,0.2952885441583,0.0616009459911104,-0.0769770798977338,0.0694055385718809,0.272696955544585,0.206442277904987,52,195.980769230769,1958,2011,25.7673076923077,38.26166667,140.8966667,"japan",-2.18400546942717,0.522505531444673,0.000117111754270532,-0.235349369282508,0.392608794110437,0.551579611622405,0.313802310059791,52
"j_595","Tanna_japonensis","first_occurence",0.066686479702674,0.391218257694144,0.0770740010490932,-0.0420091724712472,0.079118527526312,0.597891399908372,0.666123663749977,50,196.38,1958,2011,27.502,37.75833333,140.47,"japan",-1.76110080646981,0.705181061782189,0.0159938956859078,0.997519883185361,1.15381765486705,0.39159217116445,0.512720001126752,50
"j_598","Tanna_japonensis","first_occurence",0.323065405643854,3.76157272996432e-05,0.0711300766765562,0.134077451499002,0.09638802128172,0.170634794064992,0.379938017697074,50,195,1958,2008,25.474,36.94666667,140.9033333,"japan",-1.41270872771452,0.784386554797913,0.0779811166798735,-1.36506905006325,0.8348585918274,0.108572174905294,0.407570390194197,50
"j_600","Tanna_japonensis","first_occurence",0.135041716328963,0.00267794683603137,0.0416878915703369,0.00889700039729841,0.0357020200063723,0.804704190536785,0.881229121525837,36,190.416666666667,1958,2010,27.0805555555556,37.39166667,136.895,"japan",-0.648336050011068,0.486833590522106,0.191805018643515,-0.427031185524292,0.575918310761203,0.463494372311139,0.298458232290174,36
"j_602","Tanna_japonensis","first_occurence",0.0861944777911163,0.127407179874509,0.0555639798314235,0.00755429444505055,0.0640842950883131,0.906654182709817,0.594815710590321,50,194.46,1958,2007,26.512,38.02833333,138.2383333,"japan",-1.29596718528098,0.547548229357724,0.0220212576263566,-0.0854682206583603,0.646198096274464,0.895329008841577,0.756914214954146,50
"j_605","Tanna_japonensis","first_occurence",-0.0304554983800269,0.617909810876388,0.0606896449616994,-0.0304554983800213,0.06293774349929,0.630489393394989,0.0819614189076423,54,199.092592592593,1958,2011,28.7833333333333,36.58833333,136.6333333,"japan",-1.01046068144772,0.664342723180439,0.134319574797189,-0.783187954174995,0.881076426074443,0.378151027104188,0.344999422140503,54
"j_610","Tanna_japonensis","first_occurence",-0.0271012006861064,0.593559577905454,0.0504679979400988,0.0570236960803002,0.0472132270709709,0.232592424867895,0.0515604758055847,54,192.018518518519,1958,2011,28.1851851851852,36.66166667,138.1916667,"japan",-0.312657079633236,0.510059953771284,0.542560689028577,0.739974499314132,0.272448336239192,0.00894890358068556,0.015591437848243,54
"j_612","Tanna_japonensis","first_occurence",0.104633853541417,0.119955172028119,0.0660922847931355,0.176062424969989,0.0830923401775745,0.0393019012548312,0.00729635353123807,50,195.66,1958,2007,28.384,37.105,138.2466667,"japan",-1.32134067310353,0.631847818351474,0.0418240749018603,-0.730036331307684,0.81083449477723,0.372428197762853,0.39626758267373,50
"j_615","Tanna_japonensis","first_occurence",0.174080426910615,0.0198968666557012,0.0724630905128344,0.174080426910615,0.069348261149771,0.0152149229959626,0.000864570627365993,54,188.425925925926,1958,2011,28.1222222222222,36.54833333,139.8683333,"japan",-0.817620624030449,0.733386187797613,0.270037894051032,0.647901278568648,0.974826245031672,0.509222356683948,0.73394410450196,54
"j_617","Tanna_japonensis","first_occurence",-0.17037559704733,0.0177712385048693,0.0692973311824668,0.0988551721834394,0.0994861786827431,0.325588090158711,0.77529690217369,48,188.3125,1958,2005,28.25625,36.155,137.2533333,"japan",-1.3673286592334,0.673818684442837,0.0482450473521324,-0.597744751464945,0.749988443220747,0.42954266256546,0.986624287930428,48
"j_618","Tanna_japonensis","first_occurence",-0.150743185331156,0.12592421393128,0.0962762597256537,-0.0174098519978228,0.118316468820405,0.883815296567184,0.617743933043646,39,201.948717948718,1958,2007,28.2,36.245,137.97,"japan",-2.56348595613698,0.698500496114656,0.000760177864585286,0.0630011607594417,0.552674241532481,0.909859431668326,0.581672608638104,39
"j_624","Tanna_japonensis","first_occurence",0.146024988431281,0.343367323068691,0.151826396091491,-0.15397501156872,0.186982952393302,0.416335434070477,0.64962028132484,34,207.941176470588,1958,2007,28.7794117647059,36.405,139.06,"japan",-1.20268186935155,1.50731256603758,0.430811189247268,1.37636340163591,2.00719813616057,0.497831767000854,0.316736889098466,34
"j_626","Tanna_japonensis","first_occurence",0.298519878668601,0.00674557181358612,0.104740339153901,-0.0916233269444629,0.119136538147396,0.446160270107335,0.477039041542269,44,201.681818181818,1958,2011,29.1113636363636,36.15,139.38,"japan",0.13539755488245,1.14753736532611,0.906638328416487,1.11460244511755,1.2386510374392,0.373329735938274,0.422877968849633,44
"j_629","Tanna_japonensis","first_occurence",0.29178578235182,1.63864424336744e-06,0.0539732181673218,0.0560403046047019,0.0510507578915944,0.277376562067919,0.0757371390849217,54,191.240740740741,1958,2011,27.2740740740741,36.38,140.4666667,"japan",-0.0876341076060076,0.678377176759506,0.897712033719606,-0.581334811040144,0.618817657743504,0.351854331494607,0.84379955712826,54
"j_631","Tanna_japonensis","first_occurence",-0.204604914669523,0.0526086338234643,0.102581844672715,-0.235568545117709,0.0572417249644657,0.000176578842465691,0.000523485688244851,44,198.681818181818,1958,2005,29.1977272727273,35.65333333,136.0616667,"japan",-0.915825379871134,1.0561935525323,0.390814337183707,-0.846750442588228,0.750228747915981,0.265448624279324,0.680364475275194,44
"j_637","Tanna_japonensis","first_occurence",0.0569387755102045,0.419145167105376,0.0698577921488444,-0.0364431486880465,0.0795579341406378,0.64901264423344,0.963826761420343,49,189.265306122449,1958,2006,28.265306122449,35.52333333,137.8216667,"japan",-2.14738616447684,0.586556797483631,0.000635266109799475,-0.0214442794789012,0.557049076050197,0.969455106082615,0.630275236586109,49
"j_651","Tanna_japonensis","first_occurence",0.241925067570929,0.00863242877894736,0.0881753141916717,0.113397513700758,0.120011402399939,0.349652206857729,0.111268362015755,48,202.3125,1958,2011,29.6020833333333,34.73333333,136.52,"japan",-1.16219598007836,1.14758956114464,0.316487603854523,1.21875640087402,0.988357339955767,0.223798091939355,0.119727968709986,48
"j_662","Tanna_japonensis","first_occurence",0.230048787436343,0.060777513067735,0.118490790915272,0.2945649164686,0.0723530485896648,0.000274749322636048,0.0321905122464945,35,204.285714285714,1958,2001,28.3257142857143,35.69,139.76,"japan",0.439170285372027,1.01625754666499,0.668447025039889,-0.235426411061875,1.04985999333858,0.823948895470497,0.735656464957325,35
"j_663","Tanna_japonensis","first_occurence",0.246268626661298,0.0280616167166684,0.108653384852934,-0.10427719015622,0.0947205615639152,0.276549651381653,0.199023654422942,49,192.142857142857,1958,2007,28.430612244898,34.07,136.1933333,"japan",-0.432705285320943,1.32345083273236,0.745155664092096,-0.786810500949679,1.04371780588863,0.454697354218585,0.675058656808384,49
"j_670","Tanna_japonensis","first_occurence",0.228238350175815,5.22472096688558e-05,0.0512716395495311,-0.0955229326129543,0.0481796780207017,0.0532699452083463,0.40328691504402,49,200.65306122449,1958,2011,28.5918367346939,35.43833333,139.6516667,"japan",1.2702510152224,0.725243541931309,0.086386603012569,-0.984536729508114,0.591899211403643,0.10289706477486,0.425544790416931,49
"j_677","Tanna_japonensis","first_occurence",-0.117173378495009,0.0885225486507398,0.0669811903818712,0.105048843727214,0.0778913678383684,0.185644170705614,0.0278993134006509,39,193,1958,2000,26.0410256410256,34.12333333,139.5216667,"japan",-1.57547889867268,0.698733107717954,0.0301544613563572,0.265854554254868,0.413913262213931,0.524641499791622,0.332250117405186,39
"j_740","Tanna_japonensis","first_occurence",-0.00823529411764607,0.873198422903549,0.051331200520775,0.0490196078431377,0.0419332530655152,0.248062729018803,0.0700747009957215,51,192.823529411765,1958,2008,27.4372549019608,36.20333333,133.3333333,"japan",-1.06950024865214,0.519464855200044,0.044844828396317,-0.392292616653821,0.416948782160743,0.351389374134242,0.26370461679518,51
"j_741","Tanna_japonensis","first_occurence",-0.0560595971366725,0.325299601434794,0.0563557501478264,0.00844054951762488,0.061559904205263,0.891568426121571,0.501756820139176,46,190.369565217391,1958,2011,29.1978260869565,35.45666667,133.065,"japan",-0.989452815827603,0.610220953704895,0.112062801852249,-0.255490006178389,0.503968355231006,0.614716772533002,0.607751284189166,46
"j_744","Tanna_japonensis","first_occurence",-0.143529411764705,0.0706808225168787,0.077678337764775,-0.0895721925133693,0.057541099272144,0.125986085975324,0.321074272902271,51,197.470588235294,1958,2008,29.2686274509804,35.435,133.3383333,"japan",-2.3370336384593,0.838216184628518,0.00752615316881251,-0.866445403165178,0.811726914661459,0.291017622837958,0.856101944042701,51
"j_746","Tanna_japonensis","first_occurence",-0.125976748618259,0.0224054878578794,0.0535242306101728,-0.0459767486182593,0.0613509789973023,0.456989940186818,0.59600216896014,54,195.648148148148,1958,2011,30.1722222222222,35.48666667,134.2366667,"japan",-1.77749278239432,0.614462210214394,0.00556525318316169,-0.777492782394314,0.429439090268479,0.0760001110600328,0.330571960107387,54
"j_755","Tanna_japonensis","first_occurence",-0.0501800720288122,0.28416467413184,0.0463290446359587,-0.067466986794717,0.0365232776727037,0.0708819307480355,0.0773640358876504,50,188.98,1958,2007,29.196,34.89666667,132.07,"japan",-0.49730334499971,0.518191583737518,0.342020609082568,0.393384588903541,0.418334151318468,0.351741534396045,0.953123050530556,50
"j_759","Tanna_japonensis","first_occurence",0.0673209922080281,0.493469186871101,0.0973056271243951,-0.118967636244176,0.0504945881546745,0.0240347969185115,0.327905430358695,38,207.315789473684,1958,2011,30.8368421052632,35.015,135.7316667,"japan",-0.447440982615505,1.10533529192427,0.688019020715297,-1.16546224319094,0.594765687773599,0.0578286606685106,0.224435747177813,38
"j_761","Tanna_japonensis","first_occurence",0.282877419934422,3.23817219715514e-06,0.0541232052590634,0.0897158401832648,0.0446185130400814,0.049655142533173,0.135463848955488,53,193.566037735849,1958,2011,29.4207547169811,35.275,135.2433333,"japan",-1.23972962792797,0.769189210698389,0.113191684683287,0.205005939741643,0.614543109882477,0.740056064880888,0.956694515255449,53
"j_762","Tanna_japonensis","first_occurence",-0.369665619804192,0.120694870132846,0.227525240274407,-0.193195031568896,0.247274676311798,0.44425461343093,0.783832546278319,21,207.142857142857,1958,2011,29.4095238095238,33.94833333,130.925,"japan",2.99664502500699,2.5431016619205,0.253207837750992,4.24664502500699,2.10608039531449,0.058120763102101,0.14644267606148,21
"j_765","Tanna_japonensis","first_occurence",0.207967175543273,0.11371418608376,0.127644773278541,0.227744611830328,0.122470206029055,0.072775213596814,0.66779622850682,32,196.875,1958,2011,30.084375,34.39833333,132.4616667,"japan",-3.04222630451503,1.71115789652216,0.0855632532208829,-0.542226304515046,2.03930800897951,0.792144741920216,0.370645459594781,32
"j_776","Tanna_japonensis","first_occurence",-0.125032938076416,0.0390948621873869,0.0587514938771917,-0.0328617987656893,0.0509192622028822,0.522115948097465,0.789269084519221,45,198.133333333333,1958,2002,29.4311111111111,34.33833333,134.905,"japan",-1.75635933662796,0.649707297372952,0.00979197925781535,-0.0545200647035576,0.665999677625293,0.935136321921841,0.968483568970892,45
"j_780","Tanna_japonensis","first_occurence",-0.148999428244712,0.00944642887207499,0.0552778173681322,-0.0817698025245189,0.0477183286472497,0.0925597998267524,0.0190737717231634,54,195.166666666667,1958,2011,31.1203703703704,34.69333333,135.8266667,"japan",-2.06314709041759,0.656274819412726,0.00275535751044297,-0.338141057511309,0.4125255713995,0.416136970537563,0.453781760223634,54
"j_807","Tanna_japonensis","first_occurence",-0.293092928264827,0.00262130648652613,0.0910032245444595,0.0598482482057749,0.0723797995642603,0.41347634581519,0.192426002786015,40,192.675,1958,2011,30.2275,33.58166667,130.375,"japan",-0.94051116524388,1.29948308878727,0.473646606097178,-0.726155501422788,0.829279944141693,0.386724214421779,0.991666457254504,40
"j_815","Tanna_japonensis","first_occurence",-0.413656605640772,0.00507247596373985,0.136416571933907,-0.0276830125784533,0.110695421981165,0.804286525999928,0.885535600722676,31,202.516129032258,1958,2011,30.2032258064516,33.235,131.6183333,"japan",-3.0959466393022,1.55848183980585,0.0564983622393812,-0.915780986586531,1.29968895737371,0.486670174192361,0.932357290000093,31
"j_817","Tanna_japonensis","first_occurence",-0.232798731930155,0.00823380373199168,0.0846658753077887,0.0316655553508579,0.0594704178792874,0.596720516838512,0.779562060094506,53,201.094339622642,1958,2011,29.2679245283019,32.73333333,129.8666667,"japan",-2.30703500766399,1.24439411969955,0.0695349330186472,-1.23560643623542,1.26511480380588,0.3333400897709,0.80868631181989,53
"j_893","Tanna_japonensis","first_occurence",-0.392384645292813,0.00178784381888565,0.11547617738043,0.0486346452928127,0.189745469631339,0.799298648820244,0.461171342891534,35,189.628571428571,1958,2011,30.1285714285714,33.56666667,133.5483333,"japan",-3.2758217335361,1.29557926042848,0.0164212209793411,-2.66281011069874,1.49529129485896,0.0841537781532611,0.114663329408984,35
"j_595","Lanius_bucephalus","first_occurence",-0.324462968900285,0.00177038488100291,0.0956300209222369,-0.0039803251511218,0.0382355860583193,0.917701638005425,0.741085703703678,36,272.611111111111,1958,2007,25.1111111111111,37.75833333,140.47,"japan",0.0952077786780931,1.44881118561241,0.947990082956119,1.06024256092961,1.48677733370542,0.480641084364157,0.279084107756678,36
"j_598","Lanius_bucephalus","first_occurence",0.384660058339824,0.000589639531944221,0.102083133912573,0.0816297553095208,0.0670488546128726,0.23134709232537,0.390442601520733,38,266.052631578947,1958,2008,24.8973684210526,36.94666667,140.9033333,"japan",0.567798140537701,1.54946132243514,0.716175241943109,0.567798140537701,1.49237798633521,0.705835767278721,0.181999803071583,38
"j_605","Lanius_bucephalus","first_occurence",0.272196939699852,0.0570326571058766,0.138796213061936,-0.0479712293246827,0.178556463827781,0.78960638039808,0.755575502335182,41,276.780487804878,1958,2011,20.5317073170732,36.58833333,136.6333333,"japan",3.03202044497899,2.37275198238086,0.208856374462084,0.829149128081863,3.61596569700367,0.819832303436782,0.157128873371144,41
"j_615","Lanius_bucephalus","first_occurence",0.242267264687771,0.0162095916896863,0.0962866442158547,-0.00649941222783634,0.0975249257717203,0.947214842711541,0.363293285817011,40,247.6,1958,2011,25.315,36.54833333,139.8683333,"japan",1.29881327857321,1.50896694449,0.394785199834963,-0.129758149998217,1.31810941866653,0.922098290040852,0.760861291596498,40
"j_616","Lanius_bucephalus","first_occurence",-0.148118187530334,0.119523003401646,0.093334175103625,0.016806557415179,0.0634384792625867,0.792275584305583,0.939324362721534,47,274.914893617021,1958,2011,26.6851063829787,36.055,136.2216667,"japan",-3.164511523557,1.33118445540839,0.0217554107853323,-0.26722728627685,1.05282694605322,0.800791696394137,0.900764448155949,47
"j_617","Lanius_bucephalus","first_occurence",-0.263243595310465,0.0147210034033289,0.103856182715717,-0.022639832776257,0.0632211345911401,0.721902535206288,0.853402315586343,48,263.75,1958,2005,24.4083333333333,36.155,137.2533333,"japan",-1.68685826044439,1.33556338254428,0.212942676642245,-2.3131417395556,1.01066019339256,0.0267355196363264,0.142013277027306,48
"j_618","Lanius_bucephalus","first_occurence",0.415061484883042,0.00772427808865948,0.14683894552165,-0.403120333298776,0.211820270342274,0.0652751806840559,0.0063552297463026,37,265.972972972973,1958,2006,24.6702702702703,36.245,137.97,"japan",3.05320743405275,1.77994187142886,0.0951246137499097,0.202937649880241,1.93935828216871,0.917257541278167,0.578599644636527,37
"j_624","Lanius_bucephalus","first_occurence",-0.225804090892458,0.306700117807502,0.216873648539592,0.0773199077015522,0.201649788484288,0.704292059102891,0.435117537213668,30,284.566666666667,1958,2011,20.7466666666667,36.405,139.06,"japan",1.01430344196983,4.42536958412474,0.820377907232724,3.28703071469709,3.48807543455277,0.354067543575845,0.176940286097189,30
"j_626","Lanius_bucephalus","first_occurence",0.10924340134616,0.394405354097264,0.126985680760486,0.220354512457271,0.0711116354105534,0.00342057877688751,0.123954923851575,45,271,1958,2011,26.3422222222222,36.15,139.38,"japan",2.27983702369871,1.75369992640851,0.200521302400526,3.23221797607966,1.30841683333921,0.0175421276481302,0.147847425469441,45
"j_629","Lanius_bucephalus","first_occurence",0.701680672268915,3.57088900043582e-05,0.153958823207046,-0.225098039215627,0.114715916221513,0.0555483280267786,0.0556401019437696,50,242.5,1958,2008,25.64,36.38,140.4666667,"japan",4.4275092936803,2.54998567115824,0.0889281652896986,-1.09417596034698,3.00815964036182,0.717652406817479,0.728713852505003,50
"j_631","Lanius_bucephalus","first_occurence",0.255779586725112,0.0342827665761183,0.115671749837054,0.14951534126487,0.137606696818567,0.285356771781828,0.197651714927476,34,270.558823529412,1958,2003,26.7735294117647,35.65333333,136.0616667,"japan",0.895945180349123,1.47989058024884,0.549174533811024,1.18738815298421,0.611806180409485,0.0611360210672252,0.599922015418384,34
"j_632","Lanius_bucephalus","first_occurence",-0.00784810949641038,0.956754601158032,0.14390560598382,0.0275184498845911,0.158161735922855,0.862671924020503,0.685239944473227,46,264.152173913043,1958,2011,27.5869565217391,35.4,136.7616667,"japan",1.88120830546905,1.95345178264919,0.340801687157154,-0.631208305469054,1.29151150760729,0.627455785447069,0.59806725641187,46
"j_636","Lanius_bucephalus","first_occurence",-0.107027034244715,0.408379370688534,0.128320687190895,0.00408407686641469,0.131435912738989,0.975340356187466,0.860351265406263,50,265.14,1958,2011,27.702,35.16666667,136.965,"japan",0.0107439647422464,1.77058342090635,0.995183586832621,0.87985927457372,1.60557198851685,0.58622902584029,0.459690330718526,50
"j_637","Lanius_bucephalus","first_occurence",0.343025575707023,0.000932392734321088,0.0966378949918483,-0.0632244242929765,0.0770806063998965,0.416502111516299,0.658180591192302,46,263.413043478261,1958,2006,24.745652173913,35.52333333,137.8216667,"japan",-1.43050061334946,1.35547796021317,0.297026855282889,-0.236166053317206,0.713366580431371,0.742171837327523,0.718309504942041,46
"j_648","Lanius_bucephalus","first_occurence",0.322493600817075,0.00160234021217247,0.0966318144199809,0.0412436008170754,0.114931597780283,0.721215643918748,0.797118960765216,52,260.673076923077,1958,2011,18.4269230769231,35.73833333,138.8566667,"japan",3.07881572646786,1.28666691823769,0.0205147449753255,0.557547909895778,1.51067413643125,0.713632221496393,0.477891953421449,52
"j_651","Lanius_bucephalus","first_occurence",0.358168350501443,0.00188931992661565,0.108911454162722,-0.00183164949855749,0.0938083533316398,0.984502881140524,0.267964931725691,50,267.44,1958,2011,27.32,34.73333333,136.52,"japan",3.41160773849233,1.5817146350397,0.0360504403945503,3.23702468312209,2.0389812328961,0.118950000846426,0.126881786789227,50
"j_654","Lanius_bucephalus","first_occurence",0.426698534146051,0.00871866426837474,0.155422043690727,0.123301465853947,0.185627403409892,0.51000175426357,0.540487542270183,46,257.173913043478,1958,2005,27.1717391304348,34.70833333,137.7183333,"japan",5.29428136937344,1.97952647419679,0.0104654944148633,1.91502095620796,2.12012929330468,0.371308381151916,0.779533669328259,46
"j_656","Lanius_bucephalus","first_occurence",0.2900262830267,0.00439137589515489,0.0963155270912067,-0.167707697369144,0.0745183167967957,0.0297085581750638,0.472267759437997,44,275.568181818182,1958,2010,22.6409090909091,34.975,138.405,"japan",4.69796001736153,1.52873075445263,0.00371209747023289,-2.227249661705,1.80065724430361,0.222992488090146,0.752645055910931,44
"j_670","Lanius_bucephalus","first_occurence",0.525766961484886,6.08371279809471e-05,0.11797854338921,0.0975238152106435,0.103856354031367,0.353086601769052,0.121614171477914,44,273.954545454545,1958,2011,26.8045454545455,35.43833333,139.6516667,"japan",5.82202941487673,1.99537221584808,0.00564098632408758,1.53588364867594,1.16508793214248,0.194562494877857,0.413715256247345,44
"j_678","Lanius_bucephalus","first_occurence",0.10167616900122,0.346740357581289,0.106998228179937,0.151747739776367,0.0736526307222826,0.0448110515623794,0.207094089896483,50,251.32,1958,2009,27.682,33.12166667,139.7783333,"japan",0.353287635943007,1.81663080547375,0.84662543953828,0.353287635943006,1.45735540660759,0.809489943656551,0.433771626746561,50
"j_740","Lanius_bucephalus","first_occurence",0.0976748372386067,0.592037787510189,0.179610433774524,-0.0747389558648413,0.165101578378724,0.655208388874974,0.888314070932807,24,278.75,1958,2007,20.8708333333333,36.20333333,133.3333333,"japan",-3.43006035231508,3.40576678182025,0.32482029654688,3.43006035231508,2.62295281978064,0.204473110603019,0.762204632881313,24
"j_741","Lanius_bucephalus","first_occurence",0.303112864025186,0.0915991845426776,0.174438943214703,-0.06278084826049,0.252636441604743,0.805285470847991,0.416726425098333,35,268.285714285714,1958,2009,26.48,35.45666667,133.065,"japan",3.70156318802294,2.37142914031084,0.128087483906433,2.33792682438658,1.79209453375845,0.201061910733042,0.63520560294522,35
"j_746","Lanius_bucephalus","first_occurence",-0.093034882267624,0.338406227152279,0.0962698671057417,0.0281772389444973,0.0798745281127848,0.725715633862057,0.520278575473152,53,265.943396226415,1958,2011,27.0132075471698,35.48666667,134.2366667,"japan",-1.79174366242667,1.37069511171434,0.197015022240913,0.174623393554485,1.03043798454331,0.866101137747485,0.806391224058977,53
"j_755","Lanius_bucephalus","first_occurence",-0.0406722689075625,0.622121617700866,0.0819919487516875,-0.0156974789915966,0.0934300717337172,0.867278872060988,0.5894939424117,50,273.34,1958,2007,21.756,34.89666667,132.07,"japan",-0.78092306454208,1.32542025044459,0.55849744520086,0.885743602124586,0.848142583303115,0.301562255686246,0.246938730270177,50
"j_759","Lanius_bucephalus","first_occurence",-0.115433025659144,0.250865185652777,0.0989106400859592,0.163497686923111,0.0802394082544653,0.0489886465479983,0.117661260096531,38,276.236842105263,1958,2010,21.7763157894737,35.015,135.7316667,"japan",-2.04237099053346,1.94740048185628,0.30127513264178,2.95762900946654,2.4423508804325,0.233794595310961,0.449041664727012,38
"j_761","Lanius_bucephalus","first_occurence",0.128606822946445,0.126130572319062,0.0827318663991968,-0.191106822946446,0.074056007124948,0.012725941274971,0.050925096417868,54,270.925925925926,1958,2011,26.1074074074074,35.275,135.2433333,"japan",2.80789719307031,1.13672443651623,0.0168226391345183,-1.30974986575322,1.18798436148462,0.275321975528277,0.204426959755069,54
"j_762","Lanius_bucephalus","first_occurence",0.194562545032532,0.135660654228899,0.127825251083037,-0.211307772271519,0.073926289850281,0.00666378745696727,0.0432955483567371,43,268.860465116279,1958,2011,27.8372093023256,33.94833333,130.925,"japan",-0.392080924322491,1.70010210957724,0.818755412001966,-3.05783883625976,1.57944062919712,0.0597794500648445,0.305553974978798,43
"j_768","Lanius_bucephalus","first_occurence",-0.0344731708863127,0.728620673425559,0.0988128614671886,0.0831738879372168,0.0833765413684866,0.323197935048307,0.164510970983118,53,256.88679245283,1958,2011,27.8132075471698,34.66,133.9166667,"japan",-0.0823972937238696,1.42229717942968,0.954028754305704,0.855102706276131,0.826988001708258,0.306016134070028,0.225266394311245,53
"j_770","Lanius_bucephalus","first_occurence",0.324540003929145,0.00106108425384393,0.0922683061484581,-0.00879332940418862,0.0937974305492234,0.925755077609033,0.782602079335479,44,274.386363636364,1958,2011,22.1431818181818,34.69666667,135.2116667,"japan",2.72163461874994,1.71052979233212,0.1190854521271,-1.21029009956195,2.13423578870308,0.573675975033021,0.945898592835014,44
"j_776","Lanius_bucephalus","first_occurence",0.0368906455862959,0.604797357227465,0.0707597355225243,-0.020543600253746,0.0589006675776259,0.728953699493697,0.703483027815517,45,271.111111111111,1958,2002,26.6488888888889,34.33833333,134.905,"japan",-1.11402179667391,0.869790423490412,0.207131506792089,-1.11402179667391,0.933567308307413,0.239296120703376,0.435109020746572,45
"j_777","Lanius_bucephalus","first_occurence",-0.149873276429993,0.228719202240131,0.123019211748265,-0.032099331661768,0.184840206989875,0.862820219245558,0.692368109627191,53,269.849056603774,1958,2011,28.0943396226415,34.22833333,135.1633333,"japan",-1.91817434210526,1.80285229882981,0.292355696216812,-3.23753933066361,2.46857947195354,0.195562999775641,0.431976400078655,53
